image_id,latex_gt,latex_pred,correct_exact,render_success,inference_time_ms,error_type,note
frac_0000404.png,\Delta = - D ^ { 2 } - \frac { \mathrm { i } } 2 \sigma _ { \mu \nu } F _ { \mu \nu } .,\Delta \int \gamma \cdot \frac { i } { 2 } \pi _ { i + 1 } f _ { i + 4 } ^ { \cdot },0,1,2337.829113006592,symbol_misrecognition,failed: symbol_misrecognition
frac_0000480.png,\delta \phi = 2 \alpha \frac { H _ { e } ^ { 2 } } { m ^ { 2 } ( \phi _ { 0 } ) } ( \cos ( m ( \phi _ { 0 } ) ( \tau - \tau _ { e } ) ) - ( \frac { \tau _ { e } } { \tau } ) ^ { 2 } ) - \alpha \frac { H _ { e } ^ { 3 } } { m ( \phi _ { 0 } ) ^ { 3 } } \sin ( m ( \phi _ { 0 } ) ( \tau - \tau _ { e } ) ),"\hat { h } _ { \dagger } ^ { \dagger } = \frac { 1 } { 2 } \frac { 1 } { \Gamma \left( \frac { 1 } { 2 } \right) } \int \limits _ { \frac { 1 } { 2 } } ^ { 1 } | \prod _ { i = 1 } ^ { i } | I _ { i } | ^ { i } \int _ { \frac { 1 } { 2 } } ^ { 1 } | I _ { i } | ^ { i } \left( \frac { 1 } { 2 } \right) \left( \frac { 1 } { 2 } = \frac { 1 } { 2 } \prod _ { i = 1 } ^ { i } \frac { 1 } { 2 } \left( \frac { 1 } { 2 } \right) = \frac { 1 } { 2 } \frac { 1 } { \Gamma \left( \frac { 1 } { 2 } \right) } \left( \frac { 1 } { 2 } \right) \left( \frac { 1 } { 2 } \right) \left( \frac { 1 } { 2 } \right) \left( \frac { 1 } { 2 } = \frac { 1 } { 2 } \right) \left( \frac { 1 } { 2 } \right) = 0 ,",0,0,17559.15927886963,bracket_mismatch,failed: bracket_mismatch
frac_0000496.png,r = \frac { \alpha } { \beta } \vert \sin \beta \left( \sigma - \sigma _ { 0 } \right) \vert,r \sin \frac { 4 } { 3 } = \frac { - 1 } { 3 },0,1,1777.7438163757324,superscript_subscript,failed: superscript_subscript
supsub_0000030.png,S \sim \tilde { \psi } Q _ { o } \tilde { \psi } + g _ { s } ^ { 1 / 2 } \tilde { \psi } ^ { 3 } + \tilde { \phi } Q _ { c } \tilde { \phi } + g _ { s } \tilde { \phi } ^ { 3 } + \tilde { \phi } B ( g _ { s } ^ { 1 / 2 } \tilde { \psi } ) + \cdots .,\int \limits _ { 1 } ^ { 1 } \sin ( \frac { 1 } { \pi } ) ^ { 2 } \int \limits _ { 1 } ^ { 1 } \cos \frac { 1 } { \pi } d ^ { 2 } + \frac { 1 } { \pi } \int \limits _ { 1 } ^ { 1 } \sin ( \frac { 1 } { \pi } ) ^ { 2 } d ^ { 2 } + \frac { 1 } { \pi } \int \limits _ { 1 } ^ { 1 } \sin ( \frac { 1 } { \pi } ) ^ { 2 } d ^ { 2 } + \frac { 1 } { \pi } \int \limits _ { 1 } ^ { 1 } \sin ( \frac { 1 } { \pi } ) ^ { 2 } d ^ { 2 },0,0,12049.214124679565,fraction_structure,failed: fraction_structure
supsub_0000069.png,"g _ { J _ { 1 } \, J _ { 2 } } ^ { J } \bigl ( J _ { 1 } , M _ { 1 } ; J _ { 2 } , M _ { 2 } \vert J _ { 1 } , J _ { 2 } ; J , M _ { 1 } + M _ { 2 } \bigr ) \, \Bigl ( \xi _ { M _ { 1 } + M _ { 2 } } ^ { ( J ) } ( \sigma _ { 1 } ) + \mathrm { d e s c e n d a n t s } \Bigr ) \Bigr \} ,","\begin{array} { r l } & { \mathbf { j } _ { 1 , 1 } ^ { 1 } \mid \mathbf { j } _ { 1 , 1 } ^ { 1 } \mid \mathbf { j } _ { 1 , 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1 } \mid \mathbf { j } _ { 1 } ^ { 1",0,0,57363.39473724365,bracket_mismatch,failed: bracket_mismatch
supsub_0000160.png,"g x ( \alpha \cdot q , \xi ) \to \left\{ \begin{array} { c l } { { \mathrm { f i n i t e } , } } & { { \mathrm { f o r } \quad \pm \alpha _ { i } \in \Pi \quad ( \delta \leq 1 / h ) \quad \mathrm { a n d } \ \pm \alpha _ { h } \quad ( \delta = 1 / h ) , } } \\ { { 0 , } } & { { \mathrm { o t h e r w i s e , } } } \end{array} \right.",\langle \Psi _ { t } ^ { ( i ) } ( t ) \cdot \bigr \vert _ { t } \downarrow _ { t } \rangle + \left\{ \begin{array} { l l } { \langle \mathinner { \langle { | \hat { \psi } _ { t } | | t } \rangle } \mathinner { \langle { | | t | } \rangle } \mathinner { \langle { | \hat { \psi } _ { t } | | t } \rangle } \mathinner { \langle { | | \hat { \psi } _ { t } | | t } \rangle } \mathinner { \langle { | | t | } \rangle } \mathinner { \langle { | | t | } \rangle } \mathinner { \langle { | | t | } \rangle } \mathinner { \langle { | | t | } \rangle } \mathinner { \langle { | | t | } \rangle } \mathinner { \langle { | | } \rangle } \mathinner { \langle { | | } \rangle } \mathinner { \langle { | | } \rangle } } \\ { \vdots \mathinner { \langle { | | t | } \rangle } \mathinner { \langle { | | t | } \rangle } \mathinner { \langle { | | } \rangle } \mathinner { \langle { | | t | } \rangle } } \end{array} \right.,0,0,16960.352897644043,superscript_subscript,failed: superscript_subscript
supsub_0000190.png,"\left( A _ { 0 } , A _ { 1 } , \phi , \pi _ { 0 } , \pi _ { 1 } , \pi _ { \phi } \right) \longleftrightarrow \left( \xi _ { 1 } , . . . , \xi _ { 6 } \right) ,","i _ { 1 } ^ { \prime } , i _ { 2 } ^ { \prime } i _ { 1 } ^ { \prime } i _ { 2 } = i _ { 1 } ^ { \prime } i _ { 2 } = i _ { 2 } ^ { \prime } i _ { 1 } ^ { \prime } i _ { 2 } ^ { \prime } i _ { 1 } ^ { \prime }",0,1,5377.254247665405,superscript_subscript,failed: superscript_subscript
supsub_0000313.png,"{ \cal R } = { \cal R } _ { r } \sin \eta , ~ ~ ~ \tau = { \cal R } _ { r } ( 1 - \cos \eta ) .",H _ { 1 } ^ { 1 } H _ { 1 } ^ { 1 } H _ { 1 } ^ { 1 } H _ { 1 } ^ { 1 } = H _ { 1 } ^ { 1 } = 1 \uparrow i _ { 1 } ^ { 1 },0,1,3784.5962047576904,superscript_subscript,failed: superscript_subscript
supsub_0000357.png,"\delta _ { { \hat { \xi } } _ { 2 } } L [ { \hat { \xi } } _ { 1 } ] = \left\{ L [ { \hat { \xi } } _ { 2 } ] , L [ { \hat { \xi } } _ { 1 } ] \right\} = L [ \{ { \hat { \xi } } _ { 1 } , { \hat { \xi } } _ { 2 } \} _ { \mathrm { \scriptsize ~ S D } } ] + K [ { \hat { \xi } } _ { 1 } , { \hat { \xi } } _ { 2 } ]",i _ { 1 } | _ { 1 } ^ { \prime } | _ { 1 } ^ { \prime } \left\{ \underset { \mathrm { V _ { 2 } ^ { \prime } } } { \uparrow } \left| \underset { \mathrm { V _ { 1 } } } { \uparrow } \right| _ { 1 } ^ { \prime } \right\} \left[ \underset { \mathrm { V _ { 1 } ^ { \prime } } } { \uparrow } \underset { \mathrm { V _ { 2 } ^ { \prime } } } { \uparrow } \right] \underset { \mathrm { V _ { 1 } ^ { \prime } } } { \uparrow } \left| \underset { \mathrm { V _ { 2 } ^ { \prime } } } { \uparrow } \right| _ { 1 } ^ { \prime } \right\} \underset { \mathrm { V _ { 1 } ^ { \prime } } } { \uparrow } \left| \underset { \mathrm { V _ { 1 } ^ { \prime } } } { \uparrow } \right| _ { 1 } ^ { \prime },0,0,15392.954111099243,superscript_subscript,failed: superscript_subscript
supsub_0000838.png,2 \kappa _ { 1 1 } { } ^ { 2 } T _ { 3 } { \tilde { T } } _ { 6 } = 2 \pi n,"i _ { 1 } , i _ { 2 } , - i _ { 3 } ,",0,1,1662.1649265289307,superscript_subscript,failed: superscript_subscript
supsub_0000850.png,"( c _ { 0 } ^ { ( 1 ) } + c _ { 0 } ^ { ( 2 ) } + c _ { 0 } ^ { ( 3 ) } ) | V _ { 3 } \rangle = 0 , \ \ c _ { 0 } | I \star A \rangle = | I \star ( c _ { 0 } A ) \rangle , \ \ \forall A",\begin{array} { r l } & { \mathbb { I } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } = \emptyset \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } = \emptyset \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } \mid \mathbf { \Sigma } _ { 1 } ^ { + } } \end{array},0,0,13618.647575378418,bracket_mismatch,failed: bracket_mismatch
supsub_0001141.png,"\sigma _ { a b } = m ^ { 2 } \delta _ { a b } + v _ { a b } ,","\therefore \cdots \equiv \equiv \frac { \pi } { 1 1 } \pi ^ { \frac { \pi } { 1 } } \cdot \frac { \pi } { 1 } , \cdots \equiv \frac { \pi } { 1 } , \pi _ { 1 } \pi _ { 2 }",0,1,4220.819711685181,fraction_structure,failed: fraction_structure
supsub_0001170.png,\mathcal { F } _ { \mu \nu } ^ { a } = \left( \begin{array} { c c c c c c c } { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } \\ { { 0 } } & { { 0 } } & { { \mathcal { F } _ { 1 2 } ^ { a } } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } \\ { { 0 } } & { { - \mathcal { F } _ { 1 2 } ^ { a } } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } \\ { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { \mathcal { F } _ { 3 4 } ^ { a } } } & { { 0 } } & { { 0 } } \\ { { 0 } } & { { 0 } } & { { 0 } } & { { - \mathcal { F } _ { 3 4 } ^ { a } } } & { { 0 } } & { { 0 } } & { { 0 } } \\ { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { \mathcal { F } _ { 5 6 } ^ { a } } } \\ { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { 0 } } & { { - \mathcal { F } _ { 5 6 } ^ { a } } } & { { 0 } } \end{array} \right) .,f _ { \nu ^ { \prime } \times } ^ { \star } \left( \begin{array} { c c c c c c c } { 0 } & { 0 } & { 0 } & { 0 } & { 0 } & { 0 } & { 0 } \\ { 0 } & { 0 } & { f _ { 1 2 } ^ { \star } } & { 0 } & { 0 } & { 0 } & { 0 } \\ { 0 } & { f _ { 1 2 } ^ { \star \star } } & { 0 } & { 0 } & { 0 } & { 0 } & { 0 } \\ { 0 } & { 0 } & { 0 } & { 0 } & { f _ { 1 4 } ^ { \star \star } } & { 0 } & { 0 } \\ { 0 } & { 0 } & { 0 } & { f _ { 1 4 } ^ { \star \star } } & { 0 } & { 0 } & { 0 } \\ { 0 } & { 0 } & { 0 } & { 0 } & { 0 } & { 0 } & { f _ { 1 4 } ^ { \star \star } } \\ { 0 } & { 0 } & { 0 } & { 0 } & { 0 } & { 0 } & { f _ { 2 4 } ^ { \star \star } } \end{array} \right),0,0,18785.05563735962,bracket_mismatch,failed: bracket_mismatch
sqrt_0001221.png,w ( m ) = w _ { 0 } ( m \sqrt { \alpha \prime } ) ^ { - a } e ^ { b m \sqrt { \alpha \prime } },\lim \limits _ { n \rightarrow \infty } ^ { n } | | | | = \frac { n ^ { 2 } } { 2 } | | \frac { 1 } { n } | | | \frac { 1 } { n } | | = \frac { 1 } { n } | | \frac { 1 } { n + 1 } | |,0,0,4951.316595077515,fraction_structure,failed: fraction_structure
sqrt_0003941.png,2 ( \lambda ^ { \prime } R ) ^ { \prime } = R ^ { - 1 } \mathrm { e } ^ { - \sqrt { 2 } \Phi } \rho \tilde { Q } ^ { 2 } + R ^ { - 1 } \mathrm { e } ^ { \sqrt { 2 } \Phi } \rho P ^ { 2 },1 \vert \bigwedge ^ { \prime } \vert \left\vert 1 ^ { \prime } = \vert \bigwedge ^ { \prime } \vert ^ { \prime } \vert ^ { \prime ^ { \prime } } \vert ^ { \prime ^ { \prime } } \vert ^ { \prime ^ { \prime } } \vert ^ { \prime ^ { \prime } } \vert ^ { \prime ^ { \prime } } \vert ^ { \prime ^ { \prime } } \vert ^ { \prime ^ { \prime } } \vert ^ { \prime ^ { \prime } } \vert ^ { \prime ^ { \prime ^ { \prime } } } \vert ^ { \prime ^ { \prime ^ { \prime } } } \vert ^ { \prime ^ { \prime ^ { \prime } } } \vert ^ { \prime ^ { \prime ^ { \prime } } },0,0,11616.223335266113,sqrt_structure,failed: sqrt_structure
sqrt_0018554.png,"J _ { + } = \sqrt { 2 j } a ^ { \dagger } , \quad J _ { - } = \sqrt { 2 j } a , \quad \zeta = ( 2 j ) ^ { - 1 / 2 } \alpha ,","1 , \{ \begin{array} { l } { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } & { { \vdots } \\ { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } & { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } \\ { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } & { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } \\ { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } & { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } \end{array} } & { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } \\ { { \| \bar { 1 } \| } _ { 1 } } & { { \begin{array} { r l } { { \bar { 1 } } _ { 1 } } \end{array} } } \end{array} } & { { \begin{array} { r l } { 1 } \\ { 1 } \end{array} } } \end{array} }",0,0,19826.141119003296,sqrt_structure,failed: sqrt_structure
sqrt_0019646.png,"\mathcal { L } _ { B } I = \sqrt { \operatorname * { d e t } ( \eta + b F ^ { \mu \nu } ) } = \sqrt { \operatorname * { d e t } H _ { \mu \nu } } ,",i \div 1 1 \cdots 1 1 \div 1 1 \cdots 1 1 \cdots 1 1 1 1,0,1,1706.6476345062256,sqrt_structure,failed: sqrt_structure
sqrt_0024792.png,"\left\{ \begin{array} { r c l } { { d \hat { s } ^ { 2 } } } & { { = } } & { { R _ { 2 } ^ { 2 } \, d \Pi _ { ( 2 ) } ^ { 2 } - ( 2 R _ { 2 } ) ^ { 2 } \, d \Omega _ { ( 3 ) } ^ { 2 } \, , } } \\ { { } } & { { } } & { { } } \\ { { \hat { \mathcal { F } } _ { \chi \phi } } } & { { = } } & { { \sqrt { 3 } R _ { 2 } \, \mathrm { c h } \chi \, , } } \end{array} \right.","\left\{ \begin{array} { l l } { { \psi _ { x } ^ { + } \psi _ { x } ^ { + } \quad } } & { { R _ { y } ^ { 2 } \, \psi _ { z } \left( 2 R _ { y } \right) ^ { 2 } \psi _ { z } \psi _ { z } \psi _ { z } ^ { + } \psi _ { z } ^ { + } ; \psi _ { z } ^ { + } , } } \\ { { \, } } & { { \, } } \\ { { \psi _ { y } ^ { + } \psi _ { z } ^ { + } \quad } } & { { \psi _ { y } ^ { - } \bar { 3 } R _ { y } \psi _ { z } \left( 2 R _ { y } \right) ^ { 2 } \psi _ { z } \psi _ { z } ^ { + } ; \psi _ { z } ^ { + } , } } \end{array} \right.",0,0,13973.158836364746,sqrt_structure,failed: sqrt_structure
sqrt_0033831.png,"\begin{array} { r c l c r c l c } { { \left[ K _ { a } , P _ { + } \right] } } & { { = } } & { { 0 } } & { { \quad . \quad } } & { { \left[ K _ { a } , P _ { - } \right] } } & { { = } } & { { - \sqrt { 2 } P _ { a } } } & { { \quad . } } \\ { { \left[ L _ { a b } , P _ { + } \right] } } & { { = } } & { { 0 } } & { { \quad . \quad } } & { { \left[ L _ { a b } , P _ { - } \right] } } & { { = } } & { { 0 } } & { { \quad . } } \\ { { \left[ K _ { \mu } , P _ { + } \right] } } & { { = } } & { { 0 } } & { { \quad . \quad } } & { { \left[ K _ { \mu } , P _ { - } \right] } } & { { = } } & { { - \sqrt { 2 } P _ { \mu } } } & { { \quad . } } \\ { { \left[ L _ { \mu \nu } , P _ { + } \right] } } & { { = } } & { { 0 } } & { { \quad . \quad } } & { { \left[ L _ { \mu \nu } , P _ { - } \right] } } & { { = } } & { { 0 } } & { { \quad . } } \\ { { \left[ \Delta , P _ { + } \right] } } & { { = } } & { { P _ { + } } } & { { \quad . \quad } } & { { \left[ \Delta , P _ { - } \right] } } & { { = } } & { { - P _ { - } } } & { { \quad . } } \end{array}","\begin{array} { r l } { R _ { \pm , \pm } : \quad } & { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 1 , \pm } : \quad } \\ { I _ { \pm , \pm } : \quad } & { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 1 , \pm } : \quad } \\ { I _ { \pm , \pm } : \quad } & { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 2 , \pm } : \quad } \\ { I _ { \pm , \pm } : \quad } & { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 1 , \pm } : \quad } \\ { I _ { \pm , \pm } : \quad } & { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 2 , \pm } : \quad } \\ { I _ { \pm , \pm } : \quad } & { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 1 , \pm } : \quad } \\ { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 2 , \pm } : \quad } & { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 1 , \pm } : \quad } \\ { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 3 , \pm } : \quad } & { \quad \mathrm { \boldmath ~ \hat { \delta } ~ } _ { 3 , \pm } : \quad } \end{array} \quad \quad \times \ J _ { \pm , \pm } ^ { \pm , \pm }",0,0,25403.382778167725,sqrt_structure,failed: sqrt_structure
sqrt_0043327.png,"\left\{ \Delta ( f ^ { - 1 } ) = 0 , ~ \mathrm { f o r } ~ - \omega \le k _ { 0 } \le \omega ~ , ~ \omega = + \sqrt { \vec { k } ^ { 2 } } ~ \mathrm { w h e n } ~ m = 0 \right\}","\left\{ \{ { \bf { j } } _ { 1 } \} : \quad , \quad { \bf { j } } _ { 1 } : \quad , \quad \left\{ { \bf { j } } : \quad , \quad , \quad { \bf { i } } \right\} \left\{ { \bf { \bar { j } } } : \left\{ { \bf { j } } : { \bf { j } } \right\} : \quad , \quad \left\{ { \bf { \bar { j } } } : \left\{ { \bf { j } } : { \bf { j } } \right\} : { \bf { j } } \right\} : \quad \right\}",0,0,9272.868394851685,sqrt_structure,failed: sqrt_structure
